   0.0000000000000000        0.0000000000000000        1.0000000000000000        0.0000000000000000                       Infinity                  Infinity                  Infinity   6.7176225410455555        0.0000000000000000       0.99995541455988091       0.99995541455988091     
   3.5849283699879058        2.6177669127013790       0.46248581376897052       0.52348349130029814        6.4073687363077484E-003   5.4799575136249135E-008   1.7346871524263209E-008   6.6216390903257460        13.697093014243404        2.9243501570860534E-003   1.6453237186012425E-003
   3.5862367380061499        2.6182445638161469       0.46228822349731963       0.52357900416896119        6.4018124701020621E-003   5.4595254578672470E-008   1.7275648979630670E-008   6.6216041859487733        13.699592616964150        2.9201597463869747E-003   1.6426549543222687E-003
   3.5875451060243932        2.6187221278080468       0.46209063218411250       0.52367449961369783        6.3962626034266244E-003   5.4391516789249425E-008   1.7204662361876783E-008   6.6215692816637999        13.702091763958656        2.9159701805408990E-003   1.6399876233952758E-003
   3.5888534740426374        2.6191996047247343       0.46189303982934060       0.52376997764403888        6.3907191267165509E-003   5.4188361089365259E-008   1.7133911215354012E-008   6.6215343774708177        13.704590455476225        2.9117814776697453E-003   1.6373217353856176E-003
   3.5901618420608807        2.6196769946138212       0.46169544643299582       0.52386543826950549        6.3851820304246304E-003   5.3985786794875797E-008   1.7063395083191128E-008   6.6214994733698322        13.707088691765961        2.9075936558299316E-003   1.6346572998144340E-003
   3.5914702100791249        2.6201542975228773       0.46149785199506987       0.52396088149961140        6.3796513050213069E-003   5.3783793216159245E-008   1.6993113507313048E-008   6.6214645693608416        13.709586473076712        2.9034067330125347E-003   1.6319943261588132E-003
   3.5927785780973682        2.6206315134994274       0.46130025651555462       0.52405630734386022        6.3741269409946224E-003   5.3582379658166479E-008   1.6923066028458533E-008   6.6214296654438476        13.712083799657121        2.8992207271434228E-003   1.6293328238518596E-003
   3.5940869461156124        2.6211086425909551       0.46110265999444172       0.52415171581174813        6.3686089288501821E-003   5.3381545420468709E-008   1.6853252186199504E-008   6.6213947616188467        13.714580671755598        2.8950356560833164E-003   1.6266728022828448E-003
   3.5953953141338562        2.6215856848448991       0.46090506243172286       0.52424710691276200        6.3630972591111170E-003   5.3181289797312650E-008   1.6783671518959356E-008   6.6213598578858441        13.717077089620316        2.8908515376280626E-003   1.6240142707973128E-003
   3.5967036821520995        2.6220626403086551       0.46070746382739014       0.52434248065638012        6.3575919223180571E-003   5.2981612077664325E-008   1.6714323564031134E-008   6.6213249542448329        13.719573053499248        2.8866683895086014E-003   1.6213572386971854E-003
   3.5980120501703436        2.6225395090295773       0.46050986418143486       0.52443783705207248        6.3520929090290622E-003   5.2782511545261634E-008   1.6645207857594844E-008   6.6212900506958201        13.722068563640125        2.8824862293911897E-003   1.6187017152408344E-003
   3.5993204181885869        2.6230162910549741       0.46031226349384929       0.52453317610930017        6.3466002098196243E-003   5.2583987478663449E-008   1.6576323934737167E-008   6.6212551472388013        13.724563620290434        2.8783050748775164E-003   1.6160477096432667E-003
   3.6006287862068311        2.6234929864321139       0.46011466176462473       0.52462849783751575        6.3411138152825886E-003   5.2386039151299155E-008   1.6507671329468803E-008   6.6212202438737773        13.727058223697485        2.8741249435048589E-003   1.6133952310762114E-003
   3.6019371542250744        2.6239695952082198       0.45991705899375329       0.52472380224616333        6.3356337160281502E-003   5.2188665831513458E-008   1.6439249574741404E-008   6.6211853406007490        13.729552374108309        2.8699458527460964E-003   1.6107442886681808E-003
   3.6032455222433186        2.6244461174304736       0.45971945518122642       0.52481908934467847        6.3301599026837838E-003   5.1991866782618881E-008   1.6371058202466213E-008   6.6211504374197174        13.732046071769755        2.8657678200099549E-003   1.6080948915046288E-003
   3.6045538902615628        2.6249225531460141       0.45952185032703602       0.52491435914248774        6.3246923658942297E-003   5.1795641262944614E-008   1.6303096743531746E-008   6.6211155343306798        13.734539316928430        2.8615908626411475E-003   1.6054470486280609E-003
   3.6058622582798061        2.6253989024019351       0.45932424443117414       0.52500961164900950        6.3192310963214758E-003   5.1599988525880830E-008   1.6235364727821801E-008   6.6210806313336379        13.737032109830716        2.8574149979203969E-003   1.6028007690381658E-003
   3.6071706262980499        2.6258751652452914       0.45912663749363219       0.52510484687365366        6.3137760846446438E-003   5.1404907819927161E-008   1.6167861684230179E-008   6.6210457284285900        13.739524450722776        2.8532402430645975E-003   1.6001560616918035E-003
   3.6084789943162936        2.6263513417230913       0.45892902951440201       0.52520006482582138        6.3083273215600172E-003   5.1210398388745163E-008   1.6100587140682303E-008   6.6210108256155396        13.742016339850547        2.8490666152270671E-003   1.5975129355033191E-003
   3.6097873623345373        2.6268274318823037       0.45873142049347537       0.52529526551490524        6.3028847977810165E-003   5.1016459471200077E-008   1.6033540624148965E-008   6.6209759228944813        13.744507777459754        2.8448941314975149E-003   1.5948713993444805E-003
   3.6110957303527806        2.6273034357698539       0.45853381043084401       0.52539044895028986        6.2974485040380862E-003   5.0823090301408747E-008   1.5966721660664451E-008   6.6209410202654215        13.746998763795867        2.8407228089022099E-003   1.5922314620446499E-003
   3.6124040983710248        2.6277793534326239       0.45833619932649977       0.52548561514135039        6.2920184310787343E-003   5.0630290108788131E-008   1.5900129775343763E-008   6.6209061177283539        13.749489299104189        2.8365526644041376E-003   1.5895931323908939E-003
   3.6137124663892690        2.6282551849174536       0.45813858718043426       0.52558076409745458        6.2865945696674455E-003   5.0438058118103839E-008   1.5833764492399875E-008   6.6208712152832838        13.751979383629742        2.8323837149031891E-003   1.5869564191281203E-003
   3.6150208344075123        2.6287309302711401       0.45794097399263961       0.52567589582796082        6.2811769105856853E-003   5.0246393549511124E-008   1.5767625335159256E-008   6.6208363129302068        13.754469017617360        2.8282159772361304E-003   1.5843213309591187E-003
   3.6163292024257565        2.6292065895404404       0.45774335976310709       0.52577101034221962        6.2757654446318010E-003   5.0055295618605822E-008   1.5701711826079706E-008   6.6208014106691282        13.756958201311651        2.8240494681768726E-003   1.5816878765447361E-003
   3.6176375704439998        2.6296821627720668       0.45754574449182889       0.52586610764957242        6.2703601626210694E-003   4.9864763536467845E-008   1.5636023486766468E-008   6.6207665085000427        13.759446934957003        2.8198842044365141E-003   1.5790560645039548E-003
   3.6189459384622440        2.6301576500126891       0.45734812817879644       0.52596118775935308        6.2649610553855671E-003   4.9674796509709032E-008   1.5570559837988769E-008   6.6207316064229520        13.761935218797571        2.8157202026635455E-003   1.5764259034140150E-003
   3.6202543064804873        2.6306330513089371       0.45715051082400171       0.52605625068088613        6.2595681137742167E-003   4.9485393740517349E-008   1.5505320399695973E-008   6.6206967044378580        13.764423053077300        2.8115574794439209E-003   1.5737974018105055E-003
   3.6215626744987310        2.6311083667073976       0.45695289242743636       0.52615129642348824        6.2541813286526946E-003   4.9296554426699476E-008   1.5440304691033227E-008   6.6206618025447597        13.766910438039915        2.8073960513011207E-003   1.5711705681874472E-003
   3.6228710425169752        2.6315835962546141       0.45675527298909224       0.52624632499646773        6.2488006909034201E-003   4.9108277761731585E-008   1.5375512230359644E-008   6.6206269007436536        13.769397373928912        2.8032359346964329E-003   1.5685454109975042E-003
   3.6241794105352185        2.6320587399970892       0.45655765250896102       0.52634133640912384        6.2434261914255020E-003   4.8920562934801566E-008   1.5310942535261893E-008   6.6205919990345468        13.771883860987575        2.7990771460290119E-003   1.5659219386519681E-003
   3.6254877785534627        2.6325337979812842       0.45636003098703443       0.52643633067074835        6.2380578211347279E-003   4.8733409130851891E-008   1.5246595122572372E-008   6.6205570974174321        13.774369899458971        2.7949197016359441E-003   1.5633001595209788E-003
   3.6267961465717060        2.6330087702536167       0.45616240842330452       0.52653130779062374        6.2326955709635003E-003   4.8546815530626822E-008   1.5182469508382237E-008   6.6205221958923133        13.776855489585945        2.7907636177924642E-003   1.5606800819334919E-003
   3.6281045145899502        2.6334836568604638       0.45596478481776259       0.52662626777802501        6.2273394318608094E-003   4.8360781310714897E-008   1.5118565208060665E-008   6.6204872944591902        13.779340631611106        2.7866089107120291E-003   1.5580617141775675E-003
   3.6294128826081935        2.6339584578481601       0.45576716017040092       0.52672121064221789        6.2219893947922135E-003   4.8175305643593362E-008   1.5054881736266852E-008   6.6204523931180610        13.781825325776875        2.7824555965464529E-003   1.5554450645002889E-003
   3.6307212506264377        2.6344331732629995       0.45556953448121074       0.52681613639246050        6.2166454507397622E-003   4.7990387697672679E-008   1.4991418606968460E-008   6.6204174918689294        13.784309572325435        2.7783036913860649E-003   1.5528301411080266E-003
   3.6320296186446814        2.6349078031512332       0.45537190775018416       0.52691104503800235        6.2113075907020109E-003   4.7806026637337249E-008   1.4928175333454960E-008   6.6203825907117926        13.786793371498756        2.7741532112597416E-003   1.5502169521664324E-003
   3.6333379866629252        2.6353823475590699       0.45517427997731291       0.52700593658808426        6.2059758056939628E-003   4.7622221622994819E-008   1.4865151428354840E-008   6.6203476896466507        13.789276723538590        2.7700041721352158E-003   1.5476055058006462E-003
   3.6346463546811689        2.6358568065326793       0.45497665116258862       0.52710081105193984        6.2006500867470117E-003   4.7438971811112953E-008   1.4802346403648965E-008   6.6203127886735036        13.791759628686449        2.7658565899190126E-003   1.5449958100953118E-003
   3.6359547226994122        2.6363311801181868       0.45477902130600334       0.52719566843879273        6.1953304249089411E-003   4.7256276354264157E-008   1.4739759770686267E-008   6.6202778877923523        13.794242087183680        2.7617104804566347E-003   1.5423878730947060E-003
   3.6372630907176564        2.6368054683616786       0.45458139040754830       0.52729050875785988        6.1900168112438521E-003   4.7074134401172596E-008   1.4677391040200768E-008   6.6202429870031958        13.796724099271369        2.7575658595328121E-003   1.5397817028029576E-003
   3.6385714587358997        2.6372796713091975       0.45438375846721574       0.52738533201834881        6.1847092368321737E-003   4.6892545096748638E-008   1.4615239722322191E-008   6.6202080863060351        13.799205665190399        2.7534227428713878E-003   1.5371773071839220E-003
   3.6398798267541439        2.6377537890067462       0.45418612548499726       0.52748013822945949        6.1794076927705922E-003   4.6711507582138077E-008   1.4553305326594930E-008   6.6201731857008692        13.801686785181428        2.7492811461356545E-003   1.5345746941615092E-003
   3.6411881947723881        2.6382278215002870       0.45398849146088449       0.52757492740038314        6.1741121701720187E-003   4.6531020994762516E-008   1.4491587361991166E-008   6.6201382851876991        13.804167459484923        2.7451410849284323E-003   1.5319738716197068E-003
   3.6424965627906314        2.6387017688357362       0.45379085639486960       0.52766969954030307        6.1688226601655767E-003   4.6351084468357792E-008   1.4430085336924838E-008   6.6201033847665229        13.806647688341092        2.7410025747920883E-003   1.5293748474026481E-003
   3.6438049308088756        2.6391756310589760       0.45359322028694377       0.52776445465839417        6.1635391538965257E-003   4.6171697133017972E-008   1.4368798759266357E-008   6.6200684844373443        13.809127471989976        2.7368656312087417E-003   1.5267776293147340E-003
   3.6451132988271189        2.6396494082158410       0.45339558313709932       0.52785919276382276        6.1582616425262830E-003   4.5992858115242877E-008   1.4307727136359593E-008   6.6200335842001579        13.811606810671369        2.7327302696005594E-003   1.5241822251208673E-003
   3.6464216668453626        2.6401231003521297       0.45319794494532756       0.52795391386574786        6.1529901172323294E-003   4.5814566537964804E-008   1.4246869975031424E-008   6.6199986840549698        13.814085704624853        2.7285965053294638E-003   1.5215886425463125E-003
   3.6477300348636059        2.6405967075135952       0.45300030571162064       0.52804861797331948        6.1477245692082164E-003   4.5636821520603085E-008   1.4186226781609993E-008   6.6199637840017740        13.816564154089804        2.7244643536976534E-003   1.5189968892770098E-003
   3.6490384028818501        2.6410702297459525       0.45280266543596998       0.52814330509567942        6.1424649896635111E-003   4.5459622179097450E-008   1.4125797061937104E-008   6.6199288840405766        13.819042159305390        2.7203338299475119E-003   1.5164069729595904E-003
   3.6503467709000943        2.6415436670948744       0.45260502411836750       0.52823797524196203        6.1372113698237706E-003   4.5282967625953565E-008   1.4065580321382904E-008   6.6198939841713713        13.821519720510528        2.7162049492618803E-003   1.5138189012015159E-003
   3.6516551389183376        2.6420170196059933       0.45240738175880496       0.52833262842129236        6.1319637009305088E-003   4.5106856970277686E-008   1.4005576064858977E-008   6.6198590843941645        13.823996837943978        2.7120777267640121E-003   1.5112326815711371E-003
   3.6529635069365818        2.6424902873249003       0.45220973835727413       0.52842726464278855        6.1267219742411382E-003   4.4931289317821793E-008   1.3945783796833065E-008   6.6198241847089507        13.826473511844226        2.7079521775178511E-003   1.5086483215978484E-003
   3.6542718749548251        2.6429634702971461       0.45201209391376673       0.52852188391555943        6.1214861810289737E-003   4.4756263771020120E-008   1.3886203021342184E-008   6.6197892851157327        13.828949742449595        2.7038283165280491E-003   1.5060658287721549E-003
   3.6555802429730693        2.6434365685682399       0.45181444842827445       0.52861648624870627        6.1162563125831682E-003   4.4581779429031738E-008   1.3826833242006764E-008   6.6197543856145105        13.831425529998167        2.6997061587401812E-003   1.5034852105458053E-003
   3.6568886109913126        2.6439095821836514       0.45161680190078934       0.52871107165132203        6.1110323602086951E-003   4.4407835387776560E-008   1.3767673962043856E-008   6.6197194862052831        13.833900874727817        2.6955857190407617E-003   1.5009064743318767E-003
   3.6581969790095563        2.6443825111888084       0.45141915433130286       0.52880564013249198        6.1058143152263001E-003   4.4234430739977289E-008   1.3708724684280444E-008   6.6196845868880496        13.836375776876201        2.6914670122574523E-003   1.4983296275048704E-003
   3.6595053470278005        2.6448553556290992       0.45122150571980674       0.52890019170129254        6.1006021689724741E-003   4.4061564575200197E-008   1.3649984911168090E-008   6.6196496876628137        13.838850236680779        2.6873500531592359E-003   1.4957546774008856E-003
   3.6608137150460438        2.6453281155498694       0.45102385606629308       0.52899472636679246        6.0953959127994324E-003   4.3889235979888459E-008   1.3591454144793819E-008   6.6196147885295709        13.841324254378787        2.6832348564563690E-003   1.4931816313175903E-003
   3.6621220830642880        2.6458007909964283       0.45082620537075319       0.52908924413805225        6.0901955380750390E-003   4.3717444037403985E-008   1.3533131886895383E-008   6.6195798894883255        13.843797830207249        2.6791214368006113E-003   1.4906104965144440E-003
   3.6634304510825313        2.6462733820140394       0.45062855363317933       0.52918374502412446        6.0850010361828402E-003   4.3546187828069840E-008   1.3475017638874037E-008   6.6195449905390724        13.846270964402970        2.6750098087854556E-003   1.4880412802127745E-003
   3.6647388191007755        2.6467458886479300       0.45043090085356274       0.52927822903405353        6.0798123985219580E-003   4.3375466429199151E-008   1.3417110901806161E-008   6.6195100916818186        13.848743657202572        2.6708999869459820E-003   1.4854739895958163E-003
   3.6660471871190188        2.6472183109432850       0.45023324703189554       0.52937269617687555        6.0746296165071090E-003   4.3205278915141925E-008   1.3359411176457964E-008   6.6194751929165578        13.851215908842429        2.6667919857592363E-003   1.4829086318089040E-003
   3.6673555551372630        2.6476906489452499       0.45003559216816941       0.52946714646161896        6.0694526815685493E-003   4.3035624357319626E-008   1.3301917963297205E-008   6.6194402942432919        13.853687719558740        2.6626858196442606E-003   1.4803452139595186E-003
   3.6686639231555067        2.6481629026989291       0.44983793626237606       0.52956157989730412        6.0642815851520426E-003   4.2866501824261187E-008   1.3244630762506163E-008   6.6194053956620209        13.856159089587445        2.6585815029621634E-003   1.4777837431174026E-003
   3.6699722911737505        2.6486350722493870       0.44964027931450729       0.52965599649294270        6.0591163187188116E-003   4.2697910381642984E-008   1.3187549073994344E-008   6.6193704971727474        13.858630019164343        2.6544790500163261E-003   1.4752242263146691E-003
   3.6712806591919942        2.6491071576416489       0.44944262132455481       0.52975039625753906        6.0539568737455456E-003   4.2529849092324824E-008   1.3130672397410859E-008   6.6193355987754670        13.861100508524958        2.6503784750524766E-003   1.4726666705458893E-003
   3.6725890272102375        2.6495791589206976       0.44924496229251043       0.52984477920008954        6.0488032417243317E-003   4.2362317016387392E-008   1.3074000232157451E-008   6.6193007004701840        13.863570557904628        2.6462797922588350E-003   1.4701110827682314E-003
   3.6738973952284817        2.6500510761314793       0.44904730221836586       0.52993914532958197        6.0436554141626332E-003   4.2195313211169250E-008   1.3017532077399835E-008   6.6192658022568942        13.866040167538497        2.6421830157662357E-003   1.4675574699015027E-003
   3.6752057632467250        2.6505229093188971       0.44884964110211295       0.53003349465499661        6.0385133825832495E-003   4.2028836731302789E-008   1.2961267432080882E-008   6.6192309041356010        13.868509337661472        2.6380881596482337E-003   1.4650058388283045E-003
   3.6765141312649692        2.6509946585278157       0.44865197894374320       0.53012782718530516        6.0333771385242931E-003   4.1862886628750465E-008   1.2905205794932271E-008   6.6191960061063009        13.870978068508284        2.6339952379212154E-003   1.4624561963941013E-003
   3.6778224992832134        2.6514663238030591       0.44845431574324873       0.53022214292947234        6.0282466735391569E-003   4.1697461952844069E-008   1.2849346664487164E-008   6.6191611081689983        13.873446360313416        2.6299042645446182E-003   1.4599085494073553E-003
   3.6791308673014567        2.6519379051894121       0.44825665150062122       0.53031644189645388        6.0231219791964706E-003   4.1532561750315113E-008   1.2793689539091378E-008   6.6191262103236888        13.875914213311168        2.6258152534208777E-003   1.4573629046395812E-003
   3.6804392353197009        2.6524094027316192       0.44805898621585222       0.53041072409519818        6.0180030470800717E-003   4.1368185065336296E-008   1.2738233916915979E-008   6.6190913125703768        13.878381627735635        2.6217282183957245E-003   1.4548192688254844E-003
   3.6817476033379442        2.6528808164743856       0.44786131988893363       0.53050498953464520        6.0128898687889848E-003   4.1204330939554133E-008   1.2682979295969146E-008   6.6190564149090587        13.880848603820683        2.6176431732582088E-003   1.4522776486630628E-003
   3.6830559713561879        2.6533521464623768       0.44766365251985718       0.53059923822372745        6.0077824359373684E-003   4.1040998412124704E-008   1.2627925174107080E-008   6.6190215173397373        13.883315141799995        2.6135601317408387E-003   1.4497380508136615E-003
   3.6843643393744316        2.6538233927402177       0.44746598410861466       0.53069347017136936        6.0026807401545026E-003   4.0878186519749512E-008   1.2573071049046924E-008   6.6189866198624099        13.885781241907019        2.6094791075197137E-003   1.4472004819021432E-003
   3.6856727073926754        2.6542945553524948       0.44726831465519779       0.53078768538648724        5.9975847730847371E-003   4.0715894296711351E-008   1.2518416418377515E-008   6.6189517224770782        13.888246904375022        2.6054001142146793E-003   1.4446649485169425E-003
   3.6869810754109196        2.6547656343437547       0.44707064415959824       0.53088188387798974        5.9924945263874771E-003   4.0554120774905563E-008   1.2463960779570704E-008   6.6189168251837414        13.890712129437045        2.6013231653893272E-003   1.4421314572101555E-003
   3.6882894434291629        2.6552366297585035       0.44687297262180808       0.53097606565477717        5.9874099917371516E-003   4.0392864983879973E-008   1.2409703629993484E-008   6.6188819279824003        13.893176917325935        2.5972482745512874E-003   1.4396000144976803E-003
   3.6895978114474071        2.6557075416412093       0.44667530004181860       0.53107023072574266        5.9823311608231365E-003   4.0232125950865511E-008   1.2355644466918839E-008   6.6188470308730531        13.895641268274328        2.5931754551522341E-003   1.4370706268592949E-003
   3.6909061794656504        2.6561783700362995       0.44647762641962208       0.53116437909977066        5.9772580253498013E-003   4.0071902700811726E-008   1.2301782787537168E-008   6.6188121338557027        13.898105182514653        2.5891047205880311E-003   1.4345433007387587E-003
   3.6922145474838945        2.6566491149881633       0.44627995175520979       0.53125851078573860        5.9721905770364009E-003   3.9912194256420176E-008   1.2248118088967081E-008   6.6187772369303461        13.900568660279125        2.5850360841988460E-003   1.4320180425439002E-003
   3.6935229155021378        2.6571197765411498       0.44608227604857392       0.53135262579251508        5.9671288076171012E-003   3.9752999638180432E-008   1.2194649868267008E-008   6.6187423400969871        13.903031701799778        2.5809695592693264E-003   1.4294948586467404E-003
   3.6948312835203820        2.6575903547395687       0.44588459929970575       0.53144672412896188        5.9620727088409049E-003   3.9594317864400420E-008   1.2141377622445709E-008   6.6187074433556221        13.905494307308404        2.5769051590286223E-003   1.4269737553835697E-003
   3.6961396515386258        2.6580608496276921       0.44568692150859746       0.53154080580393193        5.9570222724716470E-003   3.9436147951243199E-008   1.2088300848473626E-008   6.6186725467062519        13.907956477036624        2.5728428966506067E-003   1.4244547390550697E-003
   3.6974480195568691        2.6585312612497498       0.44548924267524065       0.53163487082627114        5.9519774902879420E-003   3.9278488912759785E-008   1.2035419043293556E-008   6.6186376501488775        13.910418211215832        2.5687827852539842E-003   1.4219378159264055E-003
   3.6987563875751133        2.6590015896499355       0.44529156279962712       0.53172891920481735        5.9469383540831861E-003   3.9121339760919060E-008   1.1982731703830808E-008   6.6186027536834988        13.912879510077227        2.5647248379023001E-003   1.4194229922272871E-003
   3.7000647555933566        2.6594718348724022       0.44509388188174853       0.53182295094840015        5.9419048556654730E-003   3.8964699505644297E-008   1.1930238327004696E-008   6.6185678573101141        13.915340373851805        2.5606690676041868E-003   1.4169102741521218E-003
   3.7013731236116008        2.6599419969612650       0.44489619992159668       0.53191696606584171        5.9368769868576136E-003   3.8808567154844139E-008   1.1877938409738870E-008   6.6185329610287251        13.917800802770360        2.5566154873134187E-003   1.4143996678600932E-003
   3.7026814916298441        2.6604120759605987       0.44469851691916340       0.53201096456595676        5.9318547394970758E-003   3.8652941714447336E-008   1.1825831448971523E-008   6.6184980648393310        13.920260797063460        2.5525641099291060E-003   1.4118911794752456E-003
   3.7039898596480882        2.6608820719144393       0.44450083287444037       0.53210494645755135        5.9268381054359692E-003   3.8497822188431831E-008   1.1773916941665963E-008   6.6184631687419326        13.922720356961499        2.5485149482957054E-003   1.4093848150865890E-003
   3.7052982276663324        2.6613519848667857       0.44430314778741919       0.53219891174942480        5.9218270765409768E-003   3.8343207578858913E-008   1.1722194384821300E-008   6.6184282727365300        13.925179482694650        2.5444680152032122E-003   1.4068805807482218E-003
   3.7066065956845757        2.6618218148615953       0.44410546165809195       0.53229286045036761        5.9168216446933907E-003   3.8189096885906925E-008   1.1670663275482234E-008   6.6183933768231231        13.927638174492888        2.5404233233873212E-003   1.4043784824793945E-003
   3.7079149637028195        2.6622915619427889       0.44390777448645025       0.53238679256916333        5.9118218017890200E-003   3.8035489107896761E-008   1.1619323110748969E-008   6.6183584810017102        13.930096432585980        2.5363808855293508E-003   1.4018785262645969E-003
   3.7092233317210632        2.6627612261542475       0.44371008627248576       0.53248070811458736        5.9068275397381872E-003   3.7882383241332393E-008   1.1568173387788325E-008   6.6183235852722913        13.932554257203504        2.5323407142566505E-003   1.3993807180537135E-003
   3.7105316997393070        2.6632308075398146       0.44351239701619055       0.53257460709540760        5.9018388504656870E-003   3.7729778280925667E-008   1.1517213603842980E-008   6.6182886896348707        13.935011648574815        2.5283028221425039E-003   1.3968850637620766E-003
   3.7118400677575503        2.6637003061432925       0.44331470671755607       0.53266848952038381        5.8968557259107702E-003   3.7577673219630395E-008   1.1466443256241503E-008   6.6182537940894433        13.937468606929091        2.5242672217063349E-003   1.3943915692705656E-003
   3.7131484357757945        2.6641697220084479       0.44311701537657400       0.53276235539826877        5.8918781580270911E-003   3.7426067048671465E-008   1.1415861842408155E-008   6.6182188986360124        13.939925132495279        2.5202339254137697E-003   1.3919002404257036E-003
   3.7144568037940386        2.6646390551790065       0.44291932299323616       0.53285620473780670        5.8869061387826918E-003   3.7274958757579202E-008   1.1365468859873215E-008   6.6181840032745756        13.942381225502150        2.5162029456768657E-003   1.3894110830397846E-003
   3.7157651718122819        2.6651083056986571       0.44272162956753469       0.53295003754773451        5.8819396601599867E-003   3.7124347334215110E-008   1.1315263806281757E-008   6.6181491080051353        13.944836886178260        2.5121742948540611E-003   1.3869241028909127E-003
   3.7170735398305261        2.6655774736110494       0.44252393509946081       0.53304385383678177        5.8769787141556822E-003   3.6974231764808298E-008   1.1265246179404466E-008   6.6181142128276891        13.947292114751962        2.5081479852505019E-003   1.3844393057231758E-003
   3.7183819078487694        2.6660465589597946       0.44232623958900669       0.53313765361366960        5.8720232927808027E-003   3.6824611033981644E-008   1.1215415477146025E-008   6.6180793177422386        13.949746911451422        2.5041240291180079E-003   1.3819566972466642E-003
   3.7196902758670136        2.6665155617884673       0.44212854303616372       0.53323143688711216        5.8670733880606257E-003   3.6675484124781398E-008   1.1165771197555098E-008   6.6180444227487829        13.952201276504596        2.5001024386551779E-003   1.3794762831376018E-003
   3.7209986438852569        2.6669844821405992       0.44193084544092409       0.53332520366581548        5.8621289920346657E-003   3.6526850018710533E-008   1.1116312838833932E-008   6.6180095278473230        13.954655210139226        2.4960832260076202E-003   1.3769980690384524E-003
   3.7223070119035007        2.6674533200596890       0.44173314680327919       0.53341895395847838        5.8571900967566235E-003   3.6378707695758468E-008   1.1067039899347651E-008   6.6179746330378570        13.957108712582881        2.4920664032680707E-003   1.3745220605580161E-003
   3.7236153799217449        2.6679220755891948       0.44153544712322079       0.53351268777379168        5.8522566942943799E-003   3.6231056134425571E-008   1.1017951877632925E-008   6.6179397383203895        13.959561784062908        2.4880519824763314E-003   1.3720482632714856E-003
   3.7249237479399882        2.6683907487725360       0.44133774640074086       0.53360640512043844        5.8473287767299769E-003   3.6083894311758444E-008   1.0969048272407425E-008   6.6179048436949142        13.962014424806471        2.4840399756195838E-003   1.3695766827205584E-003
   3.7262321159582323        2.6688593396530949       0.44114004463583106       0.53370010600709439        5.8424063361595391E-003   3.5937221203377905E-008   1.0920328582580197E-008   6.6178699491614354        13.964466635040528        2.4800303946324754E-003   1.3671073244136166E-003
   3.7275404839764756        2.6693278482742153       0.44094234182848308       0.53379379044242803        5.8374893646932777E-003   3.5791035783505794E-008   1.0871792307258266E-008   6.6178350547199516        13.966918414991813        2.4760232513971474E-003   1.3646401938256661E-003
   3.7288488519947198        2.6697962746792032       0.44074463797868879       0.53388745843509899        5.8325778544554780E-003   3.5645337024993458E-008   1.0823438945756958E-008   6.6178001603704635        13.969369764886922        2.4720185577433353E-003   1.3621752963985159E-003
   3.7301572200129631        2.6702646189113266       0.44054693308643988       0.53398110999376081        5.8276717975844173E-003   3.5500123899356677E-008   1.0775267997609589E-008   6.6177652661129702        13.971820684952181        2.4680163254487105E-003   1.3597126375409292E-003
   3.7314655880312073        2.6707328810138145       0.44034922715172808       0.53407474512705821        5.8227711862323733E-003   3.5355395376796735E-008   1.0727278962574614E-008   6.6177303719474736        13.974271175413779        2.4640165662387276E-003   1.3572522226286093E-003
   3.7327739560494511        2.6712010610298593       0.44015152017454517       0.53416836384362931        5.8178760125656027E-003   3.5211150426233899E-008   1.0679471340645467E-008   6.6176954778739692        13.976721236497655        2.4600192917869188E-003   1.3547940570043631E-003
   3.7340823240676944        2.6716691590026156       0.43995381215488294       0.53426196615210420        5.8129862687642695E-003   3.5067388015333034E-008   1.0631844632058805E-008   6.6176605838924623        13.979170868429579        2.4560245137149259E-003   1.3523381459781731E-003
   3.7353906920859385        2.6721371749752008       0.43975610309273300       0.53435555206110508        5.8081019470224565E-003   3.4924107110530752E-008   1.0584398337302547E-008   6.6176256900029502        13.981620071435129        2.4520322435925782E-003   1.3498844948272523E-003
   3.7366990601041818        2.6726051089906910       0.43955839298808741       0.53444912157924718        5.8032230395481171E-003   3.4781306677068948E-008   1.0537131957126416E-008   6.6175907962054339        13.984068845739664        2.4480424929382099E-003   1.3474331087962683E-003
   3.7380074281224260        2.6730729610921289       0.43936068184093752       0.53454267471513783        5.7983495385630418E-003   3.4638985679015441E-008   1.0490044992547767E-008   6.6175559024999098        13.986517191568367        2.4440552732185304E-003   1.3449839930972714E-003
   3.7393157961406693        2.6735407313225168       0.43916296965127555       0.53463621147737717        5.7934814363028476E-003   3.4497143079294490E-008   1.0443136944861375E-008   6.6175210088863858        13.988965109146198        2.4400705958488402E-003   1.3425371529098753E-003
   3.7406241641589135        2.6740084197248222       0.43896525641909279       0.53472973187455741        5.7886187250169186E-003   3.4355777839716520E-008   1.0396407315647880E-008   6.6174861153648523        13.991412598697952        2.4360884721932371E-003   1.3400925933813636E-003
   3.7419325321771577        2.6744760263419707       0.43876754214438130       0.53482323591526360        5.7837613969684157E-003   3.4214888921003001E-008   1.0349855606781725E-008   6.6174512219353172        13.993859660448200        2.4321089135646416E-003   1.3376503196267588E-003
   3.7432409001954010        2.6749435512168542       0.43856982682713275       0.53491672360807296        5.7789094444342095E-003   3.4074475282811477E-008   1.0303481320438964E-008   6.6174163285977770        13.996306294621331        2.4281319312248503E-003   1.3352103367288968E-003
